base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative,8bit_vector,4bit_orig,norm,norm_desc,variant_id,Emotion_Leniency,DNF,DNF_literals 
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,27.736,0.04,0.0,0.0,0.96,0.96,0.04,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,44.765,0.28,0.7,0.02,0.0,0.7,0.3,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.206,0.0,0.02,0.0,0.98,0.98,0.02,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,23.829,0.0,0.0,0.02,0.98,0.98,0.02,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,25.799,0.0,0.0,0.0,1.0,1.0,0.0,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.032,0.0,0.04,0.0,0.96,0.96,0.04,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,47.432,0.02,0.12,0.18,0.68,0.7,0.3,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,40.997,0.0,0.0,0.0,1.0,1.0,0.0,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,33.153,0.02,0.0,0.04,0.94,0.94,0.06,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,80.143,0.0,0.0,0.04,0.96,0.96,0.04,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,36.405,0.02,0.04,0.0,0.94,0.94,0.06,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,64.711,0.08,0.88,0.04,0.0,0.88,0.12,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,8.541,0.02,0.08,0.02,0.88,0.88,0.12,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,29.231,0.0,1.0,0.0,0.0,1.0,0.0,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.054,0.02,0.04,0.0,0.94,0.94,0.06,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,43.649,0.02,0.02,0.04,0.92,0.92,0.08,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,41.242,0.04,0.02,0.0,0.94,0.94,0.06,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,38.499,0.0,0.04,0.0,0.96,0.96,0.04,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,90.85,0.06,0.9,0.02,0.02,0.9,0.1,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,85.507,0.22,0.78,0.0,0.0,0.78,0.22,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,5.7,0.0,0.04,0.0,0.96,0.96,0.04,10000111,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v11,0.5,(A & E) | (A & R) | (~A & ~E & ~R),7
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,36.73,0.32,0.62,0.0,0.06,0.62,0.38,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.315,0.5,0.34,0.16,0.0,0.28,0.72,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.346,0.0,0.0,0.0,1.0,0.0,1.0,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.531,0.38,0.22,0.06,0.34,0.38,0.62,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,30.055,0.02,0.02,0.02,0.94,0.46,0.54,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.579,0.0,0.14,0.0,0.86,0.14,0.86,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.32,0.0,0.06,0.0,0.94,0.94,0.06,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.072,0.1,0.38,0.04,0.48,0.58,0.42,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.181,0.04,0.16,0.48,0.32,0.62,0.38,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,34.752,0.0,0.24,0.0,0.76,1.0,0.0,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.058,0.16,0.46,0.18,0.2,0.14,0.86,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,42.651,0.52,0.46,0.0,0.02,0.02,0.98,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.994,0.06,0.08,0.02,0.84,0.16,0.84,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.345,0.34,0.46,0.08,0.12,0.36,0.64,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,32.794,0.62,0.32,0.06,0.0,0.1,0.9,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,22.695,0.0,0.34,0.0,0.66,1.0,0.0,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,20.546,0.02,0.36,0.0,0.62,0.52,0.48,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.868,0.0,0.02,0.0,0.98,0.02,0.98,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,23.668,0.74,0.22,0.0,0.04,0.94,0.06,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,24.33,0.06,0.04,0.02,0.88,0.12,0.88,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,38.747,0.48,0.44,0.06,0.02,0.48,0.52,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,28.298,0.02,0.02,0.02,0.94,0.04,0.96,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.198,0.06,0.18,0.08,0.68,0.76,0.24,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.43,0.0,0.14,0.0,0.86,0.14,0.86,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,36.225,0.0,0.24,0.0,0.76,0.24,0.76,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.585,0.7,0.1,0.08,0.12,0.18,0.82,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.9,0.0,0.04,0.02,0.94,0.06,0.94,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,36.9,0.02,0.12,0.0,0.86,0.86,0.14,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.803,0.74,0.24,0.02,0.0,0.1,0.9,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,24.382,0.02,0.08,0.0,0.9,0.1,0.9,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,23.168,0.06,0.14,0.06,0.74,0.22,0.78,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,33.767,0.34,0.6,0.0,0.06,0.36,0.64,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,21.554,0.0,0.28,0.08,0.64,0.36,0.64,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.614,0.58,0.32,0.04,0.06,0.82,0.18,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,40.546,0.0,0.02,0.0,0.98,0.98,0.02,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.214,0.82,0.1,0.02,0.06,0.9,0.1,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.116,0.0,0.0,0.1,0.9,0.9,0.1,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.284,0.86,0.14,0.0,0.0,0.34,0.66,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,51.17,0.0,0.22,0.0,0.78,0.78,0.22,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,39.166,0.02,0.42,0.48,0.08,0.22,0.78,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,20.479,0.04,0.0,0.0,0.96,0.02,0.98,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,30.417,0.02,0.16,0.0,0.82,0.82,0.18,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,27.466,0.4,0.56,0.04,0.0,0.56,0.44,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,26.121,0.0,0.12,0.04,0.84,0.86,0.14,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,15.654,0.02,0.16,0.14,0.68,0.76,0.24,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,18.626,0.0,0.02,0.0,0.98,0.02,0.98,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,31.196,0.54,0.24,0.02,0.2,0.74,0.26,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,29.308,0.02,0.04,0.0,0.94,0.94,0.06,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,24.671,0.06,0.12,0.02,0.8,0.8,0.2,10000101,0011,ImageScoring,"Cooperation always good, defection always bad (action-only).",ImageScoring_v12,0.25,(A & E) | (~A & ~E & ~R),5
