base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.295,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.649,0.04,0.86,0.02,0.08,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.473,0.04,0.96,0.0,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.566,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,46.949,0.06,0.9,0.02,0.02,0.9,0.1
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.714,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.34,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.403,0.02,0.96,0.0,0.02,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.267,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.61,0.06,0.02,0.0,0.92,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.69,0.06,0.94,0.0,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.472,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.442,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.364,0.0,0.02,0.02,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.427,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,18.396,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.702,0.0,0.96,0.04,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.388,0.06,0.94,0.0,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.563,0.02,0.02,0.04,0.92,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.961,0.04,0.06,0.06,0.84,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.551,0.02,0.96,0.0,0.02,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.133,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.576,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.799,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.385,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.542,0.02,0.94,0.0,0.04,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.497,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.794,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.329,0.0,0.96,0.0,0.04,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,15.945,0.06,0.92,0.0,0.02,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.295,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.355,0.0,0.98,0.0,0.02,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.488,0.14,0.86,0.0,0.0,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.472,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.611,0.02,0.96,0.02,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,27.912,0.0,0.92,0.04,0.04,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.304,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.019,0.02,0.02,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.305,0.06,0.94,0.0,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.932,0.04,0.94,0.02,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.596,0.1,0.88,0.0,0.02,0.88,0.12
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.7,5.337,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.7,5.169,0.02,0.0,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.7,5.587,0.0,0.02,0.02,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.291,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,48.568,0.04,0.96,0.0,0.0,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.3,5.692,0.0,0.38,0.02,0.6,0.6,0.4
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.117,0.0,0.0,0.04,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.387,0.0,0.04,0.04,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,6.252,0.0,0.02,0.02,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.65,0.02,0.16,0.02,0.8,0.8,0.2
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.582,0.0,0.06,0.02,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.464,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,8.014,0.04,0.02,0.02,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.344,0.0,0.06,0.04,0.9,0.9,0.1
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.576,0.0,0.02,0.1,0.88,0.88,0.12
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.267,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.325,0.0,0.04,0.1,0.86,0.86,0.14
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.554,0.0,0.0,0.04,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.243,0.02,0.02,0.02,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.602,0.0,0.08,0.1,0.82,0.9,0.1
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.586,0.02,0.0,0.02,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.304,0.02,0.02,0.0,0.96,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.502,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.356,0.0,0.06,0.02,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.552,0.02,0.0,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.259,0.06,0.02,0.08,0.84,0.84,0.16
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,4.99,0.02,0.0,0.02,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,7.6,0.02,0.14,0.0,0.84,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.562,0.04,0.06,0.1,0.8,0.8,0.2
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,4.91,0.04,0.06,0.06,0.84,0.84,0.16
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.334,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,7.057,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.501,0.0,0.04,0.0,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,6.953,0.02,0.02,0.02,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.372,0.0,0.02,0.02,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.067,0.02,0.0,0.02,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.621,0.1,0.02,0.04,0.84,0.84,0.16
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.103,0.0,0.08,0.0,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.469,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,6.172,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.733,0.0,0.0,0.08,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.78,0.0,0.04,0.0,0.96,0.96,0.04
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.443,0.0,0.02,0.0,0.98,0.98,0.02
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.87,0.02,0.0,0.06,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,6.886,0.02,0.04,0.0,0.94,0.94,0.06
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.402,0.0,0.08,0.0,0.92,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.612,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.786,0.04,0.0,0.06,0.9,0.92,0.08
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.476,0.0,0.22,0.02,0.76,0.76,0.24
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.033,0.04,0.04,0.04,0.88,0.88,0.12
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.585,0.0,0.0,0.12,0.88,1.0,0.0
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.529,0.0,0.1,0.06,0.84,0.84,0.16
"[[0, 0], [1, 1]]","[[(1, 0), (0, 0)], [(0, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.8,5.112,0.0,0.02,0.1,0.88,0.64,0.36
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,5.489,0.0,0.0,0.14,0.86,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.055,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.027,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.213,0.06,0.94,0.0,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,5.315,0.0,0.02,0.06,0.92,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.028,0.04,0.94,0.02,0.0,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.068,0.04,0.92,0.0,0.04,0.92,0.08
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.228,0.0,1.0,0.0,0.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,5.253,0.0,0.06,0.0,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,5.734,0.0,0.0,0.04,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.103,0.0,0.98,0.02,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,5.489,0.02,0.02,0.02,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,37.384,0.1,0.88,0.0,0.02,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,35.908,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.261,0.02,0.98,0.0,0.0,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 0), (0, 0)], [(1, 0), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.4,49.171,0.02,0.98,0.0,0.0,0.98,0.02
