base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.634,0.909,0.85,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.493,0.719,0.5,0.0,0.025,0.1,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.265,0.794,0.4,0.0,0.025,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.221,0.794,0.375,0.0,0.0,0.05,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,17.674,0.857,0.8,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.818,0.856,0.9,0.025,0.95,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.932,0.963,0.9,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,50.563,0.909,0.875,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,67.419,0.93,0.875,0.025,0.975,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.993,0.932,0.975,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.13,0.901,0.875,0.0,0.975,0.025,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,9.049,0.91,0.2,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,10.988,0.875,0.575,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,39.181,0.94,0.925,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.38,0.92,0.85,0.0,0.975,0.025,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,73.825,0.934,0.85,0.0,0.225,0.025,0.75,0.23,0.78
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,68.752,0.915,0.8,0.0,0.95,0.025,0.025,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,83.612,0.734,0.375,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.628,0.946,0.95,0.0,0.95,0.05,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.412,0.939,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.873,0.924,0.85,0.3,0.6,0.025,0.075,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.514,0.919,0.875,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.765,0.891,0.9,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.33,0.951,0.95,0.0,0.975,0.025,0.0,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.406,0.795,0.825,0.1,0.875,0.025,0.0,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.975,0.943,0.9,0.075,0.9,0.025,0.0,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,33.511,0.957,0.925,0.025,0.925,0.025,0.025,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.547,0.907,0.8,0.075,0.025,0.05,0.85,0.85,0.15
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.279,0.991,0.925,0.0,0.925,0.025,0.05,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.71,0.886,0.9,0.05,0.925,0.0,0.025,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.556,0.73,0.825,0.05,0.925,0.025,0.0,0.93,0.07
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,62.502,0.953,0.95,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,75.659,0.874,0.85,0.05,0.95,0.0,0.0,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,80.866,0.755,0.675,0.0,0.025,0.1,0.875,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.838,0.78,0.775,0.1,0.9,0.0,0.0,0.9,0.1
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.757,0.949,0.925,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.149,0.814,0.375,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,29.325,0.956,0.6,0.0,0.125,0.0,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,21.535,0.814,0.475,0.0,0.05,0.05,0.9,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,35.9,0.806,0.525,0.0,0.025,0.025,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,40.306,0.945,0.925,0.15,0.85,0.0,0.0,0.15,0.85
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,43.781,0.969,0.25,0.0,0.025,0.025,0.95,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,46.619,0.925,0.425,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,56.598,0.806,0.725,0.025,0.025,0.25,0.7,0.7,0.3
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,68.764,0.791,0.45,0.0,0.025,0.1,0.875,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,53.582,0.972,1.0,0.5,0.5,0.0,0.0,0.5,0.5
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,77.063,0.929,0.625,0.025,0.125,0.0,0.85,0.85,0.15
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,68.609,0.894,0.875,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,78.674,0.968,0.975,0.45,0.55,0.0,0.0,0.55,0.45
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,87.491,0.941,0.95,0.35,0.65,0.0,0.0,0.35,0.65
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,90.2,0.988,0.95,0.575,0.375,0.0,0.05,0.38,0.62
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,31.539,0.804,0.475,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,17.845,0.924,0.85,0.0,0.975,0.0,0.025,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,31.847,0.945,0.85,0.275,0.65,0.025,0.05,0.33,0.68
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,41.298,0.848,0.85,0.2,0.625,0.15,0.025,0.8,0.2
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,33.581,0.984,0.925,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.503,0.957,0.575,0.075,0.0,0.0,0.925,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,46.155,0.857,0.45,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.866,0.976,0.9,0.4,0.575,0.025,0.0,0.42,0.57
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,88.53,0.905,0.975,0.15,0.85,0.0,0.0,0.15,0.85
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,46.955,0.956,0.95,0.625,0.325,0.05,0.0,0.68,0.33
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,4.893,0.909,0.775,0.025,0.025,0.025,0.925,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.659,0.821,0.4,0.025,0.2,0.025,0.75,0.78,0.23
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.876,0.83,0.625,0.05,0.225,0.05,0.675,0.72,0.28
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.895,0.702,0.45,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.761,0.891,0.825,0.05,0.025,0.025,0.9,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,12.669,0.809,0.475,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,15.431,0.81,0.475,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,13.733,0.9,0.325,0.1,0.025,0.0,0.875,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,16.495,0.833,0.7,0.0,0.025,0.05,0.925,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,12.841,0.764,0.425,0.025,0.0,0.15,0.825,0.17,0.82
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,24.632,0.613,0.8,0.425,0.575,0.0,0.0,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,38.735,0.55,0.55,0.075,0.775,0.125,0.025,0.23,0.78
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,47.381,0.53,0.625,0.1,0.85,0.025,0.025,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,48.444,0.38,0.55,0.075,0.9,0.0,0.025,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,51.441,0.876,0.65,0.1,0.05,0.125,0.725,0.72,0.28
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,13.029,0.684,0.475,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.502,0.892,0.625,0.1,0.025,0.025,0.85,0.15,0.85
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.78,0.83,0.625,0.025,0.2,0.0,0.775,0.78,0.23
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,11.774,0.823,0.6,0.025,0.0,0.125,0.85,0.88,0.12
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.987,0.84,0.65,0.0,0.025,0.025,0.95,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,15.432,0.878,0.375,0.0,0.1,0.075,0.825,0.82,0.17
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,24.105,0.859,0.85,0.0,0.325,0.125,0.55,0.5,0.5
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,41.004,0.552,0.75,0.1,0.875,0.0,0.025,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,28.889,0.491,0.625,0.075,0.85,0.05,0.025,0.15,0.85
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,57.139,0.589,0.675,0.025,0.875,0.075,0.025,0.12,0.88
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.282,0.866,0.425,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.736,0.851,0.4,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.782,0.939,0.475,0.05,0.025,0.025,0.9,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,10.278,0.809,0.55,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.987,0.534,0.525,0.05,0.55,0.05,0.35,0.57,0.42
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,71.599,0.955,0.9,0.025,0.925,0.05,0.0,0.07,0.93
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,72.268,0.93,0.875,0.025,0.95,0.0,0.025,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,76.535,0.981,0.95,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.201,0.968,0.95,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,83.286,0.92,0.85,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.58,0.879,0.8,0.075,0.9,0.0,0.025,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,86.839,0.878,0.6,0.1,0.075,0.025,0.8,0.82,0.17
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.513,0.941,0.9,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.664,0.926,0.925,0.1,0.9,0.0,0.0,0.1,0.9
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,89.739,0.975,0.95,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [1, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.835,0.829,0.725,0.05,0.0,0.1,0.85,0.85,0.15
