base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,19.15,0.212,0.725,0.05,0.0,0.025,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.603,0.164,0.375,0.075,0.0,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.465,0.199,0.55,0.025,0.075,0.0,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.077,0.191,0.725,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,9.712,0.149,0.45,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.369,0.237,0.625,0.025,0.025,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.179,0.179,0.6,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.421,0.255,0.75,0.0,0.0,0.05,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,9.194,0.23,0.375,0.0,0.05,0.075,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.731,0.343,0.675,0.025,0.0,0.125,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,7.786,0.18,0.575,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,18.121,0.297,0.7,0.025,0.05,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,23.099,0.233,0.65,0.05,0.0,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,16.035,0.955,0.925,0.325,0.675,0.0,0.0,0.33,0.68
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,20.778,0.358,0.325,0.0,0.025,0.1,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,21.118,0.221,0.575,0.05,0.025,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.887,0.294,0.75,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.739,0.227,0.7,0.0,0.1,0.075,0.825,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.059,0.346,0.575,0.05,0.025,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.046,0.199,0.525,0.025,0.0,0.05,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.421,0.571,0.325,0.025,0.0,0.125,0.85,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.442,0.179,0.575,0.0,0.05,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,13.641,0.311,0.35,0.0,0.125,0.0,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,24.272,0.369,0.625,0.025,0.05,0.075,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,15.247,0.966,0.95,0.4,0.575,0.025,0.0,0.42,0.57
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,34.289,0.414,0.35,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.75,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,31.625,0.369,0.35,0.025,0.2,0.025,0.75,0.23,0.78
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.678,1.0,0.025,0.05,0.0,0.95,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.805,1.0,0.175,0.0,0.05,0.95,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.791,1.0,1.0,0.1,0.9,0.0,0.0,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.804,1.0,0.125,0.0,0.025,0.95,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.935,1.0,0.825,0.025,0.95,0.025,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.737,1.0,1.0,0.05,0.95,0.0,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.817,1.0,0.9,0.075,0.875,0.05,0.0,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.879,1.0,0.15,0.05,0.025,0.875,0.05,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.005,1.0,0.95,0.0,0.975,0.0,0.025,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.824,1.0,0.95,0.05,0.9,0.0,0.05,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.882,1.0,0.95,0.0,0.975,0.025,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.084,1.0,0.3,0.025,0.0,0.975,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.926,1.0,0.925,0.125,0.875,0.0,0.0,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.043,1.0,0.975,0.025,0.975,0.0,0.0,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.826,1.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.958,1.0,0.1,0.025,0.0,0.95,0.025,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.762,1.0,0.9,0.05,0.9,0.025,0.025,0.1,0.9
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.697,1.0,0.975,0.05,0.925,0.025,0.0,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.898,1.0,0.175,0.0,0.0,0.975,0.025,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.972,1.0,0.875,0.0,0.925,0.025,0.05,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.817,1.0,0.9,0.0,0.95,0.0,0.05,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.977,1.0,0.1,0.0,0.025,0.95,0.025,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.852,1.0,0.1,0.0,0.025,0.95,0.025,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,90.655,1.0,0.225,0.025,0.025,0.95,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,1.0,1.0,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,91.038,1.0,0.125,0.025,0.025,0.95,0.0,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.256,0.136,0.6,0.025,0.0,0.0,0.975,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.843,0.251,0.75,0.075,0.025,0.05,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,5.636,0.126,0.3,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.258,0.126,0.45,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.531,0.139,0.35,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.159,0.115,0.45,0.025,0.025,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.158,0.136,0.475,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,8.246,0.193,0.55,0.0,0.05,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.746,0.121,0.6,0.0,0.075,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,2000,1.0,0.01,0.01,0.0,0.5,0.5,action,5,1,1.0,2000,400,0.0,1.0,0.0,1.0,6.078,0.205,0.375,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.297,0.333,0.575,0.05,0.0,0.0,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.516,0.292,0.2,0.0,0.0,0.1,0.9,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.888,0.185,0.65,0.025,0.05,0.0,0.925,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.58,0.453,0.325,0.075,0.025,0.025,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,6.48,0.18,0.35,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,5.129,0.278,0.6,0.025,0.175,0.025,0.775,0.78,0.23
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.114,0.186,0.7,0.0,0.05,0.075,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.976,0.146,0.55,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,5.791,0.105,0.475,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.5,0.5,action,5,1,1.0,600,120,0.0,1.0,0.0,1.0,4.453,0.169,0.675,0.05,0.0,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,4.658,0.13,0.475,0.05,0.0,0.025,0.925,0.95,0.05
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,4.782,0.171,0.675,0.0,0.0,0.05,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,6.425,0.2,0.4,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.397,0.17,0.575,0.05,0.025,0.0,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.746,0.106,0.35,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.025,0.267,0.275,0.0,0.125,0.025,0.85,0.85,0.15
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.826,0.12,0.525,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.774,0.195,0.325,0.0,0.075,0.05,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,6.068,0.179,0.55,0.0,0.2,0.0,0.8,0.2,0.8
"[[1, 0], [0, 1]]","[[(1, 1), (0, 0)], [(0, 0), (1, 1)]]",40,600,1.0,0.0,0.0,0.0,0.75,0.75,action,5,1,1.0,600,120,0.0,1.0,0.0,0.5,5.427,0.209,0.625,0.075,0.15,0.0,0.775,0.78,0.23
