base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.059,0.657,0.02,0.04,0.06,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.685,0.684,0.0,0.04,0.0,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.794,0.645,0.0,0.04,0.46,0.5,0.48,0.52
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,12.302,0.638,0.0,0.0,0.06,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,8.35,0.65,0.0,0.0,0.02,0.98,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,7.746,0.645,0.04,0.02,0.1,0.84,0.84,0.16
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,9.366,0.663,0.02,0.0,0.04,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,18.414,0.746,0.02,0.0,0.12,0.86,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,8.328,0.645,0.02,0.02,0.12,0.84,0.14,0.86
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,11.717,0.698,0.0,0.0,0.08,0.92,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.442,0.646,0.02,0.0,0.04,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,8.843,0.627,0.02,0.02,0.16,0.8,0.82,0.18
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.014,0.67,0.04,0.04,0.0,0.92,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,9.02,0.677,0.0,0.0,0.04,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.809,0.674,0.0,0.0,0.04,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,11.617,0.635,0.0,0.0,0.1,0.9,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,8.317,0.661,0.0,0.02,0.1,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.517,0.668,0.0,0.04,0.06,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,9.615,0.662,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.314,0.654,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.479,0.67,0.0,0.0,0.06,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,6.832,0.56,0.0,0.0,0.12,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,6.461,0.655,0.02,0.0,0.04,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.649,0.602,0.04,0.04,0.3,0.62,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,10.306,0.636,0.0,0.06,0.02,0.92,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,9.82,0.647,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.035,0.668,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.719,0.659,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.832,0.68,0.0,0.0,0.04,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,6.022,0.679,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.19,0.681,0.0,0.04,0.22,0.74,0.74,0.26
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,19.01,0.65,0.02,0.02,0.0,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.042,0.696,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.543,0.707,0.08,0.06,0.0,0.86,0.86,0.14
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.929,0.654,0.0,0.0,0.04,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.353,0.663,0.0,0.02,0.06,0.92,0.92,0.08
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.166,0.7,0.06,0.08,0.24,0.62,0.3,0.7
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,18.394,0.511,0.0,0.0,1.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.056,0.662,0.0,0.02,0.04,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,6.738,0.646,0.02,0.0,0.14,0.84,0.14,0.86
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,7.373,0.649,0.02,0.0,0.04,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,20.418,0.63,0.06,0.04,0.02,0.88,0.12,0.88
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.303,0.643,0.0,0.0,0.22,0.78,0.2,0.8
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,12.471,0.504,0.02,0.02,0.88,0.08,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,21.094,0.648,0.0,0.04,0.04,0.92,0.08,0.92
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,11.9,0.654,0.0,0.0,0.28,0.72,0.28,0.72
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.677,0.67,0.04,0.04,0.18,0.74,0.76,0.24
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,6.938,0.655,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,8.158,0.648,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,4.83,0.682,0.0,0.02,0.18,0.8,0.82,0.18
"[[1, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,800,1.0,0.01,0.01,0.0,0.8,5,1,1.0,800,160,0.0,1.0,0.0,0.8,5.469,0.669,0.02,0.02,0.0,0.96,0.04,0.96
