base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.025,0.104,0.42,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.07,0.104,0.42,0.0,0.84,0.04,0.04,0.04,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.839,0.104,0.42,0.76,0.0,0.0,0.0,0.0,0.14,0.0,0.1
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.945,0.104,0.42,0.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.55,0.104,0.42,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.914,0.104,0.42,0.9,0.0,0.0,0.06,0.0,0.02,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.875,0.104,0.42,0.0,0.82,0.06,0.0,0.12,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.685,0.104,0.42,0.9,0.0,0.02,0.02,0.0,0.06,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.232,0.104,0.42,0.84,0.0,0.0,0.1,0.0,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.007,0.104,0.42,0.8,0.0,0.0,0.02,0.0,0.14,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.947,0.104,0.42,0.0,0.9,0.08,0.0,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.049,0.104,0.42,0.0,0.94,0.0,0.0,0.06,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.929,0.104,0.42,0.0,0.94,0.02,0.0,0.04,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.038,0.104,0.42,0.9,0.0,0.0,0.02,0.0,0.06,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.154,0.104,0.42,0.76,0.0,0.0,0.0,0.0,0.24,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,12.62,0.186,0.5,0.92,0.0,0.0,0.04,0.0,0.04,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,10.347,0.254,0.5,0.0,0.72,0.18,0.0,0.08,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,11.566,0.254,0.78,0.84,0.0,0.04,0.0,0.06,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,14.864,0.182,0.44,0.0,0.86,0.0,0.0,0.1,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.743,0.255,0.5,0.02,0.58,0.04,0.02,0.2,0.12,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,16.017,0.195,0.38,0.0,0.84,0.04,0.0,0.08,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.726,0.125,0.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,20.275,0.188,0.54,0.0,0.92,0.0,0.0,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,14.204,0.174,0.2,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,21.921,0.212,0.44,0.0,0.88,0.02,0.0,0.02,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,14.208,0.168,0.5,0.88,0.0,0.0,0.02,0.0,0.08,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,13.054,0.366,0.44,0.62,0.0,0.0,0.28,0.0,0.02,0.0,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,19.03,0.812,0.88,0.04,0.08,0.0,0.5,0.02,0.0,0.36,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,17.077,0.249,0.42,0.0,0.84,0.02,0.0,0.0,0.08,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,16.537,0.176,0.52,0.9,0.0,0.0,0.04,0.0,0.04,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,18.002,0.919,0.92,0.0,0.02,0.08,0.42,0.0,0.06,0.36,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,17.035,0.282,0.9,0.0,0.86,0.1,0.0,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,15.507,0.294,0.9,0.9,0.0,0.02,0.02,0.0,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,11.807,0.24,0.62,0.8,0.0,0.0,0.02,0.0,0.16,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,40.844,0.239,0.42,0.74,0.0,0.08,0.04,0.0,0.14,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.206,0.165,0.36,0.0,0.84,0.08,0.0,0.08,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,14.122,0.314,0.28,0.88,0.0,0.0,0.02,0.0,0.06,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,16.568,0.961,1.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.32
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,18.016,0.182,0.78,0.0,0.92,0.06,0.0,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,20.433,0.249,0.7,0.0,0.7,0.14,0.0,0.14,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,16.957,0.151,0.6,0.08,0.86,0.04,0.0,0.0,0.02,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,18.565,0.359,0.34,0.0,0.76,0.1,0.0,0.06,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.127,0.186,0.6,0.62,0.26,0.0,0.1,0.0,0.02,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.72,0.454,0.28,0.0,0.78,0.1,0.0,0.0,0.06,0.02,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.078,0.162,0.6,0.9,0.0,0.0,0.06,0.0,0.04,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,11.702,0.935,0.9,0.02,0.0,0.0,0.42,0.02,0.04,0.36,0.14
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.074,0.364,0.92,0.88,0.0,0.0,0.08,0.0,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,19.98,0.267,0.8,0.88,0.0,0.0,0.06,0.0,0.04,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.539,0.354,0.92,0.0,0.84,0.04,0.02,0.08,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,18.536,0.24,0.78,0.0,0.84,0.06,0.0,0.04,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.957,0.307,0.28,0.82,0.0,0.0,0.06,0.02,0.08,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.65,0.319,0.5,0.0,0.72,0.26,0.0,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,52.271,0.982,1.0,0.0,0.0,0.0,0.36,0.0,0.0,0.64,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,19.437,0.634,0.66,0.24,0.1,0.0,0.08,0.02,0.22,0.34,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,20.388,0.465,0.46,0.6,0.0,0.0,0.32,0.0,0.04,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,40.49,0.207,0.74,0.9,0.0,0.0,0.04,0.02,0.02,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,21.853,0.953,0.98,0.0,0.02,0.94,0.0,0.0,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,37.256,0.432,0.38,0.68,0.0,0.0,0.1,0.0,0.18,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,51.466,0.895,0.88,0.06,0.0,0.0,0.76,0.02,0.0,0.16,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.473,0.292,0.4,0.92,0.0,0.0,0.06,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.427,0.526,0.5,0.78,0.0,0.0,0.1,0.0,0.1,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,36.229,0.183,0.52,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,48.604,0.458,0.28,0.0,0.82,0.0,0.0,0.16,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,53.412,0.459,0.46,0.0,0.84,0.12,0.0,0.04,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.577,0.834,0.78,0.32,0.12,0.06,0.04,0.0,0.08,0.38,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.314,0.976,0.88,0.02,0.02,0.0,0.28,0.02,0.06,0.6,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,40.082,0.99,0.98,0.0,0.0,0.06,0.46,0.0,0.0,0.42,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.661,0.422,0.36,0.82,0.0,0.02,0.14,0.0,0.02,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.375,1.0,0.98,0.0,0.0,0.0,0.66,0.0,0.02,0.32,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,43.034,0.977,0.78,0.04,0.0,0.14,0.0,0.14,0.06,0.0,0.62
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.933,0.984,0.98,0.0,0.0,0.04,0.6,0.0,0.0,0.0,0.36
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.421,0.463,0.82,0.0,0.82,0.06,0.0,0.02,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,41.778,0.993,0.92,0.0,0.0,0.0,0.34,0.06,0.02,0.58,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,40.304,0.96,0.94,0.0,0.0,0.6,0.0,0.0,0.02,0.0,0.38
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.496,0.954,0.94,0.0,0.02,0.0,0.96,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,67.257,1.0,1.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.36
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,74.364,1.0,0.98,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.18
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,67.958,1.0,0.94,0.04,0.0,0.0,0.88,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,67.74,1.0,0.98,0.0,0.0,0.54,0.0,0.0,0.02,0.0,0.44
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,63.828,1.0,0.44,0.88,0.0,0.0,0.1,0.0,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.915,1.0,0.94,0.0,0.02,0.36,0.0,0.0,0.0,0.0,0.62
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,69.809,1.0,0.92,0.0,0.0,0.96,0.0,0.0,0.02,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.106,1.0,0.88,0.0,0.0,0.0,0.68,0.1,0.0,0.22,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,80.741,1.0,0.92,0.0,0.02,0.0,0.6,0.0,0.0,0.38,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,62.8,1.0,0.94,0.0,0.0,0.92,0.0,0.0,0.02,0.0,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,63.289,1.0,0.62,0.0,0.4,0.58,0.0,0.0,0.0,0.0,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,80.93,1.0,0.48,0.36,0.06,0.36,0.0,0.14,0.0,0.0,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,62.582,1.0,0.46,0.72,0.0,0.0,0.16,0.02,0.04,0.0,0.06
